ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),TIME_SINCE_TROUBLE_CODES_CLEARED (),WARM_UPS_SINCE_CODES_CLEARED (),DTC
474,851.5,0,18.039215,35.294117,82,-3.90625,-2.34375,35,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,36,0,410.399994,258.100006,13.886,7842,255,1
476,851.5,0,18.039215,35.294117,82,-3.90625,-2.34375,35,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,36,0,410.399994,258.100006,13.886,7842,255,1
476,851.5,0,18.039215,35.294117,82,-3.90625,-2.34375,35,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,36,0,411.200012,259.100006,13.886,7842,255,1
476,851.5,0,18.039215,35.686275,82,-3.90625,-2.34375,35,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,36,0,411.200012,259.100006,13.886,7842,255,1
477,851.5,0,18.039215,35.686275,82,-3.90625,-2.34375,36,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,37,-1,411.200012,259.100006,13.886,7842,255,1
477,851.5,0,18.039215,35.686275,82,-3.90625,-2.34375,36,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,37,-1,411.600006,259.600006,13.945,7842,255,1
477,851.5,0,18.039215,35.686275,82,-3.90625,-2.34375,36,37.254902,47.843136,16.078432,31.764706,16.470589,100,0,37,-1,411.600006,259.600006,13.945,7843,255,1
477,777.25,0,16.470589,26.274509,82,-3.90625,-4.6875,27,37.254902,47.843136,16.078432,31.764706,16.470589,100,0,37,4,411.600006,259.600006,13.945,7843,255,1
479,777.25,0,16.470589,26.274509,82,-3.90625,-4.6875,27,37.254902,47.843136,16.078432,31.764706,16.470589,100,0,37,4,411.600006,259.600006,13.945,7843,255,1
479,777.25,0,16.470589,26.274509,82,-3.90625,-4.6875,27,37.254902,47.843136,16.078432,31.764706,16.470589,100,0,37,4,412,260.399994,13.945,7843,255,1
479,777.25,0,16.470589,26.274509,82,-3.90625,-4.6875,27,37.254902,47.843136,16.078432,31.764706,16.078432,100,0,37,4,412,260.399994,13.945,7843,255,1
479,751.5,0,16.078432,25.882353,82,-3.90625,0.78125,26,37.254902,47.843136,16.078432,31.764706,16.078432,100,0,37,2,412,260.399994,13.945,7843,255,1
481,751.5,0,16.078432,25.882353,82,-3.90625,0.78125,26,37.254902,47.843136,16.078432,31.764706,16.078432,100,0,37,2,412,260.399994,13.945,7843,255,1
481,751.5,0,16.078432,25.882353,82,-3.90625,0.78125,26,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,37,2,412.200012,261.100006,13.925,7843,255,1
481,751.5,0,16.078432,25.490196,82,-3.90625,-3.90625,26,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,37,2,412.200012,261.100006,13.925,7843,255,1
483,729.5,0,16.078432,25.490196,82,-3.90625,-3.90625,25,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,37,4,412.200012,261.100006,13.925,7843,255,1
483,729.5,0,16.078432,25.490196,82,-3.90625,-3.90625,25,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,37,4,412.100006,261.600006,13.925,7843,255,1
483,729.5,0,16.078432,25.490196,82,-3.90625,-3.90625,25,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,37,4,412.100006,261.600006,13.945,7843,255,1
483,697.5,0,16.078432,25.490196,83,-3.90625,-7.8125,26,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,37,5,412.100006,261.600006,13.945,7843,255,1
485,697.5,0,16.078432,25.490196,83,-3.90625,-7.8125,26,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,37,5,412.100006,261.600006,13.945,7843,255,1
485,697.5,0,16.078432,25.490196,83,-3.90625,-7.8125,26,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,37,5,412.100006,261.799988,13.945,7843,255,1
485,697.5,0,16.078432,25.490196,83,-3.90625,-7.8125,26,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,37,5,412.100006,261.799988,13.945,7843,255,1
485,754.5,0,18.82353,33.333332,83,-3.90625,-7.03125,39,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,38,-8,412.100006,261.799988,13.945,7843,255,1
486,754.5,0,18.82353,33.333332,83,-3.90625,-7.03125,39,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,38,-8,412.100006,261.799988,13.945,7843,255,1
486,754.5,0,18.82353,33.333332,83,-3.90625,-7.03125,39,37.254902,50.980392,16.078432,31.764706,18.82353,100,0,38,-8,411.899994,262.200012,13.867,7843,255,1
486,754.5,0,18.82353,40.784313,83,-3.90625,-3.90625,39,37.254902,50.980392,16.078432,31.764706,18.82353,100,0,38,-8,411.899994,262.200012,13.867,7843,255,1
488,816.25,0,18.82353,40.784313,83,-3.90625,-3.90625,40,37.254902,50.980392,16.078432,31.764706,18.82353,100,0,38,-8,411.899994,262.200012,13.867,7843,255,1
488,816.25,0,18.82353,40.784313,83,-3.90625,-3.90625,40,37.254902,50.980392,16.078432,31.764706,18.82353,100,0,38,-8,412.200012,262.799988,13.867,7843,255,1
488,816.25,0,18.82353,40.784313,83,-3.90625,-3.90625,40,37.254902,50.980392,16.078432,31.764706,18.82353,100,0,38,-8,412.200012,262.799988,13.867,7843,255,1
488,863.25,0,18.82353,39.607841,83,-3.90625,-5.46875,39,37.254902,50.980392,16.078432,31.764706,18.82353,100,0,37,-7,412.200012,262.799988,13.867,7843,255,1
490,863.25,0,18.82353,39.607841,83,-3.90625,-5.46875,39,37.254902,50.980392,16.078432,31.764706,18.82353,100,0,37,-7,412.200012,262.799988,13.867,7843,255,1
490,863.25,0,18.82353,39.607841,83,-3.90625,-5.46875,39,37.254902,50.980392,16.078432,31.764706,18.82353,100,0,37,-7,412.899994,263.5,13.886,7843,255,1
490,863.25,0,18.82353,39.607841,83,-3.90625,-5.46875,39,37.254902,50.980392,16.078432,31.764706,18.82353,100,0,37,-7,412.899994,263.5,13.886,7843,255,1
490,890.5,0,18.431372,37.64706,83,-3.90625,-5.46875,37,37.254902,50.980392,16.078432,31.764706,18.82353,100,0,37,-4,412.899994,263.5,13.886,7843,255,1
492,890.5,0,18.431372,37.64706,83,-3.90625,-5.46875,37,37.254902,50.980392,16.078432,31.764706,18.82353,100,0,37,-4,412.899994,263.5,13.886,7843,255,1
492,890.5,0,18.431372,37.64706,83,-3.90625,-5.46875,37,37.254902,50.588234,16.078432,31.764706,18.431372,100,0,37,-4,413.299988,263.899994,13.886,7843,255,1
492,890.5,0,18.431372,36.07843,83,-3.90625,-5.46875,37,37.254902,50.588234,16.078432,31.764706,18.431372,100,0,37,-4,413.299988,263.899994,13.886,7843,255,1
494,895.25,0,18.431372,36.07843,83,-3.90625,-5.46875,36,37.254902,50.588234,16.078432,31.764706,18.431372,100,0,37,-2,413.299988,263.899994,13.886,7843,255,1
494,895.25,0,18.431372,36.07843,83,-3.90625,-5.46875,36,37.254902,50.588234,16.078432,31.764706,18.431372,100,0,37,-2,414.100006,264.700012,13.886,7843,255,1
494,895.25,0,18.431372,36.07843,83,-3.90625,-5.46875,36,37.254902,50.588234,16.078432,31.764706,18.431372,100,0,37,-2,414.100006,264.700012,13.886,7843,255,1
494,887.5,0,18.431372,35.294117,83,-3.90625,-4.6875,35,37.254902,50.588234,16.078432,31.764706,18.431372,100,0,37,-2,414.100006,264.700012,13.886,7843,255,1
495,887.5,0,18.431372,35.294117,83,-3.90625,-4.6875,35,37.254902,50.588234,16.078432,31.764706,18.431372,100,0,37,1,414.100006,264.700012,13.886,7843,255,1
495,887.5,0,18.431372,35.294117,83,-3.90625,-4.6875,35,37.254902,50.588234,16.078432,31.764706,18.431372,100,0,37,1,415,265.5,13.886,7843,255,1
495,887.5,0,18.431372,35.294117,83,-3.90625,-4.6875,35,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,37,1,415,265.5,13.886,7843,255,1
495,878.75,0,18.039215,34.901962,83,-3.90625,-3.90625,35,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,37,0,415,265.5,13.886,7843,255,1
497,878.75,0,18.039215,34.901962,83,-3.90625,-3.90625,35,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,37,0,415,265.5,13.886,7843,255,1
497,878.75,0,18.039215,34.901962,83,-3.90625,-3.90625,35,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,37,0,415.799988,266.399994,13.867,7843,255,1
497,878.75,0,18.039215,34.901962,83,-3.90625,-3.90625,35,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,37,0,415.799988,266.399994,13.867,7843,255,1
499,863.25,0,18.039215,34.509804,83,-3.90625,-3.125,34,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,38,1,415.799988,266.399994,13.867,7843,255,1
499,863.25,0,18.039215,34.509804,83,-3.90625,-3.125,34,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,38,1,416.200012,266.399994,13.867,7843,255,1
499,863.25,0,18.039215,34.509804,83,-3.90625,-3.125,34,37.254902,49.803921,16.078432,31.764706,18.039215,100,0,38,1,416.200012,266.700012,13.886,7843,255,2
499,848.25,0,18.039215,34.901962,84,-3.90625,-1.5625,35,37.254902,49.803921,16.078432,31.764706,18.039215,100,0,38,1,416.200012,266.700012,13.886,7843,255,2
501,848.25,0,18.039215,34.901962,84,-3.90625,-1.5625,35,37.254902,49.803921,16.078432,31.764706,18.039215,100,0,38,1,416.200012,266.700012,13.886,7843,255,2
501,848.25,0,18.039215,34.901962,84,-3.90625,-1.5625,35,37.254902,49.803921,16.078432,31.764706,18.039215,100,0,38,1,416.899994,267.5,13.886,7843,255,2
501,848.25,0,18.039215,34.901962,84,-3.90625,-1.5625,35,37.254902,49.803921,16.078432,31.764706,18.039215,100,0,38,1,416.899994,267.5,13.886,7843,255,2
501,846,0,18.039215,35.294117,84,-3.90625,-1.5625,34,37.254902,49.803921,16.078432,31.764706,18.039215,100,0,38,-1,416.899994,267.5,13.886,7843,255,2
503,846,0,18.039215,35.294117,84,-3.90625,-1.5625,34,37.254902,49.803921,16.078432,31.764706,18.039215,100,0,38,-1,416.899994,267.5,13.886,7843,255,2
503,846,0,18.039215,35.294117,84,-3.90625,-1.5625,34,37.254902,49.803921,16.078432,31.764706,18.039215,100,0,38,-1,417.5,268.299988,13.886,7843,255,2
503,846,0,18.039215,35.294117,84,-3.90625,-1.5625,34,37.254902,49.803921,16.078432,31.764706,18.039215,100,0,38,-1,417.5,268.299988,13.886,7843,255,2
505,843.75,0,18.039215,35.294117,85,-3.90625,-2.34375,35,37.254902,49.803921,16.078432,31.764706,18.039215,100,0,38,-1,417.5,268.299988,13.886,7843,255,2
505,843.75,0,18.039215,35.294117,85,-3.90625,-2.34375,35,37.254902,49.803921,16.078432,31.764706,18.039215,100,0,38,-1,417.5,268.299988,13.886,7843,255,2
505,843.75,0,18.039215,35.294117,85,-3.90625,-2.34375,35,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,38,-1,418.200012,269,13.886,7843,255,2
505,843.75,0,18.039215,35.294117,85,-3.90625,-5.46875,36,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,38,-1,418.200012,269,13.886,7843,255,2
506,842,0,18.039215,35.294117,85,-3.90625,-5.46875,36,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,38,0,418.200012,269,13.886,7843,255,2
506,842,0,18.039215,35.294117,85,-3.90625,-5.46875,36,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,38,0,418.399994,269.399994,13.886,7843,255,2
506,842,0,18.039215,35.294117,85,-3.90625,-5.46875,36,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,38,0,418.399994,269.399994,13.886,7843,255,2
506,842.75,0,18.039215,35.686275,85,-3.90625,-3.90625,35,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,38,0,418.399994,269.399994,13.886,7843,255,2
508,842.75,0,18.039215,35.686275,85,-3.90625,-3.90625,35,37.254902,50.196079,16.078432,31.764706,18.039215,100,0,38,0,418.399994,269.399994,13.886,7843,255,2
508,842.75,0,18.039215,35.686275,85,-3.90625,-3.90625,35,37.254902,47.843136,16.078432,31.764706,16.078432,100,0,38,0,419,270.100006,13.945,7843,255,2
508,842.75,0,18.039215,35.686275,85,-3.90625,-3.90625,35,37.254902,47.843136,16.078432,31.764706,16.078432,100,0,38,0,419,270.100006,13.945,7843,255,2
510,780.25,0,16.078432,25.882353,85,-3.90625,-1.5625,26,37.254902,47.843136,16.078432,31.764706,16.078432,100,0,38,2,419,270.100006,13.945,7843,255,2
510,780.25,0,16.078432,25.882353,85,-3.90625,-1.5625,26,37.254902,47.843136,16.078432,31.764706,16.078432,100,0,38,2,419,270.100006,13.945,7843,255,1
510,780.25,0,16.078432,25.882353,85,-3.90625,-1.5625,26,37.254902,47.843136,16.078432,31.764706,16.078432,100,0,38,2,419.299988,270.700012,13.945,7843,255,1
510,780.25,0,16.078432,25.882353,85,-3.90625,-4.6875,26,37.254902,47.843136,16.078432,31.764706,16.078432,100,0,38,2,419.299988,270.700012,13.945,7843,255,1
512,761.5,0,16.078432,25.882353,85,-3.90625,-4.6875,27,37.254902,47.843136,16.078432,31.764706,16.078432,100,0,38,2,419.299988,270.700012,13.945,7843,255,1
512,761.5,0,16.078432,25.882353,85,-3.90625,-4.6875,27,37.254902,47.843136,16.078432,31.764706,16.078432,100,0,38,2,419.299988,271.100006,13.925,7843,255,1
512,761.5,0,16.078432,25.882353,85,-3.90625,-4.6875,27,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,38,2,419.299988,271.100006,13.925,7843,255,1
512,735,0,16.078432,25.490196,85,-3.90625,-5.46875,26,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,38,4,419.299988,271.100006,13.925,7843,255,1
514,735,0,16.078432,25.490196,85,-3.90625,-5.46875,26,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,38,4,419.299988,271.100006,13.925,7843,255,1
514,735,0,16.078432,25.490196,85,-3.90625,-5.46875,26,37.254902,47.450981,16.078432,31.764706,15.686275,100,0,38,4,419.200012,271.200012,13.925,7843,255,1
514,735,0,16.078432,25.490196,85,-3.90625,-5.46875,26,37.254902,47.450981,16.078432,31.764706,15.686275,100,0,38,4,419.200012,271.200012,13.925,7843,255,1
514,709.25,0,15.686275,26.274509,85,-3.90625,-8.59375,26,37.254902,47.450981,16.078432,31.764706,15.686275,100,0,38,7,419.200012,271.200012,13.925,7843,255,1
515,709.25,0,15.686275,26.274509,85,-3.90625,-8.59375,26,37.254902,47.450981,16.078432,31.764706,15.686275,100,0,38,7,419.200012,271.200012,13.925,7843,255,1
515,709.25,0,15.686275,26.274509,85,-3.90625,-8.59375,26,37.254902,47.450981,16.078432,31.764706,15.686275,100,0,38,7,418.899994,271.5,13.906,7843,255,1
515,709.25,0,15.686275,26.274509,85,-3.90625,-5.46875,26,37.254902,47.450981,16.078432,31.764706,15.686275,100,0,38,7,418.899994,271.5,13.906,7843,255,1
517,689.75,0,15.686275,26.274509,85,-3.90625,-5.46875,26,37.254902,47.450981,16.078432,31.764706,15.686275,100,0,38,4,418.899994,271.5,13.906,7843,255,1
517,689.75,0,15.686275,26.274509,85,-3.90625,-5.46875,26,36.862743,47.450981,16.078432,31.764706,15.686275,100,0,38,4,418.5,271.600006,13.906,7843,255,1
517,689.75,0,15.686275,26.274509,85,-3.90625,-5.46875,26,36.862743,47.450981,16.078432,31.764706,16.078432,100,0,38,4,418.5,271.600006,13.906,7843,255,1
517,684.25,0,16.078432,27.450981,85,-3.90625,-9.375,27,36.862743,47.450981,16.078432,31.764706,16.078432,100,0,38,2,418.5,271.600006,13.906,7843,255,1
519,684.25,0,16.078432,27.450981,85,-3.90625,-9.375,27,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,38,2,418.5,271.600006,13.906,7843,255,1
519,684.25,0,16.078432,27.450981,85,-3.90625,-9.375,27,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,38,2,418.100006,271.700012,13.847,7843,255,1
519,684.25,0,16.078432,27.450981,85,-3.90625,-9.375,27,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,38,2,418.100006,271.700012,13.847,7843,255,1
519,671,0,16.078432,28.627451,85,-3.90625,-5.46875,29,37.254902,47.450981,16.078432,31.764706,16.078432,100,0,39,0,418.100006,271.700012,13.847,7843,255,1
521,671,0,16.078432,28.627451,85,-3.90625,-5.46875,29,36.862743,47.450981,16.078432,31.764706,16.078432,100,0,39,0,418.100006,271.700012,13.847,7843,255,1
521,671,0,16.078432,28.627451,85,-3.90625,-5.46875,29,36.862743,47.843136,16.078432,31.764706,16.078432,100,0,39,0,417.799988,271.700012,13.847,7843,255,1
521,671,0,16.078432,29.019608,85,-3.90625,-4.6875,29,36.862743,47.843136,16.078432,31.764706,16.078432,100,0,39,0,417.799988,271.700012,13.847,7843,255,1
523,677.25,0,16.470589,29.019608,85,-3.90625,-4.6875,28,36.862743,47.843136,16.078432,31.764706,16.078432,100,0,39,-1,417.799988,271.700012,13.847,7843,255,1
523,677.25,0,16.470589,29.019608,85,-3.90625,-4.6875,28,37.254902,47.843136,16.078432,31.764706,16.078432,100,0,39,-1,417.299988,271.700012,13.847,7843,255,1
523,677.25,0,16.470589,29.019608,85,-3.90625,-4.6875,28,37.254902,47.843136,16.078432,31.764706,16.470589,100,0,39,-1,417.299988,271.700012,13.847,7843,255,1
523,707,0,16.470589,29.803921,85,-3.90625,-0.78125,28,37.254902,47.843136,16.078432,31.764706,16.470589,100,0,39,-6,417.299988,271.700012,13.847,7843,255,1
524,707,0,16.470589,29.803921,85,-3.90625,-0.78125,28,37.254902,47.843136,16.078432,31.764706,16.470589,100,0,39,-6,417.299988,271.700012,13.847,7843,255,1
524,707,0,16.470589,29.803921,85,-3.90625,-0.78125,28,37.254902,47.843136,16.078432,31.764706,16.470589,100,0,39,-6,416.700012,271.700012,13.71,7843,255,1
524,707,0,16.470589,29.803921,85,-3.90625,-0.78125,28,37.254902,47.843136,16.078432,31.764706,16.470589,100,0,39,-6,416.700012,271.700012,13.71,7843,255,1
524,730.25,0,16.078432,28.627451,86,-3.90625,0,28,37.254902,47.843136,16.078432,31.764706,16.470589,100,0,39,-5,416.700012,271.700012,13.71,7843,255,1
526,730.25,0,16.078432,28.627451,86,-3.90625,0,28,38.039215,47.843136,16.078432,31.764706,16.470589,100,0,39,-5,416.700012,271.700012,13.71,7843,255,1
526,730.25,0,16.078432,28.627451,86,-3.90625,0,28,38.039215,47.843136,16.078432,31.764706,16.078432,100,0,39,-5,416.200012,271.700012,13.867,7843,255,1
526,730.25,0,16.078432,28.627451,86,-3.90625,3.90625,28,38.039215,47.843136,16.078432,31.764706,16.078432,100,0,39,-5,416.200012,271.700012,13.867,7843,255,1
528,660.75,0,16.078432,28.627451,86,-3.90625,3.90625,30,38.039215,47.843136,16.078432,31.764706,16.078432,100,0,39,6,416.200012,271.700012,13.867,7843,255,1
528,660.75,0,16.078432,28.627451,86,-3.90625,3.90625,30,39.215687,47.843136,16.078432,31.764706,16.078432,100,0,39,6,415.899994,271.600006,13.867,7843,255,1
528,660.75,0,16.078432,28.627451,86,-3.90625,3.90625,30,39.215687,47.843136,16.078432,31.764706,16.078432,100,0,39,6,415.899994,271.600006,13.828,7843,255,1
528,660.75,0,16.078432,27.450981,86,-3.90625,3.90625,28,39.215687,47.843136,16.078432,31.764706,16.078432,100,0,39,7,415.899994,271.600006,13.828,7843,255,1
530,660.75,0,16.470589,27.450981,86,-3.90625,3.90625,28,39.215687,47.843136,16.078432,31.764706,16.078432,100,0,39,7,415.899994,271.600006,13.828,7843,255,1
530,660.75,0,16.470589,27.450981,86,-3.90625,3.90625,28,39.607841,49.411766,16.078432,31.764706,16.078432,100,0,39,7,415.299988,271.600006,13.652,7843,255,1
530,660.75,0,16.470589,27.450981,86,-3.90625,3.90625,28,39.607841,49.411766,16.078432,31.764706,17.647058,100,0,39,7,415.299988,271.600006,13.652,7843,255,1
530,676.5,0,16.862745,36.470589,86,-3.90625,2.34375,35,39.607841,49.411766,16.078432,31.764706,17.647058,100,0,39,10,415.299988,271.600006,13.652,7843,255,1
532,676.5,0,16.862745,36.470589,86,-3.90625,2.34375,35,39.215687,49.411766,16.078432,31.764706,17.647058,100,0,39,10,415.299988,271.600006,13.652,7843,255,1
532,676.5,0,16.862745,36.470589,86,-3.90625,2.34375,35,39.215687,47.843136,16.078432,31.764706,16.470589,100,0,39,10,415,271.600006,13.925,7843,255,1
532,676.5,0,16.862745,29.411764,86,-3.90625,2.34375,35,39.215687,47.843136,16.078432,31.764706,16.470589,100,0,39,10,415,271.600006,13.925,7843,255,1
534,771.75,4,16.470589,29.411764,86,-3.90625,-0.78125,28,39.215687,47.843136,16.078432,31.764706,16.470589,100,0,39,-3,415,271.600006,13.925,7843,255,1
534,771.75,4,16.470589,29.411764,86,-3.90625,-0.78125,28,38.039215,47.843136,16.078432,31.764706,16.470589,100,0,39,-3,414.700012,271.600006,13.925,7843,255,1
534,771.75,4,16.470589,29.411764,86,-3.90625,-0.78125,28,38.039215,47.843136,16.078432,31.764706,16.470589,100,0,39,-3,414.700012,271.5,13.906,7843,255,1
534,764.75,6,16.470589,26.274509,86,-3.90625,2.34375,27,38.039215,47.843136,16.078432,31.764706,16.470589,100,0,39,-3,414.700012,271.5,13.906,7843,255,1
535,764.75,6,16.470589,26.274509,86,-3.90625,2.34375,27,38.039215,47.843136,16.078432,31.764706,16.470589,100,0,39,4,414.700012,271.5,13.906,7843,255,1
535,764.75,6,16.470589,26.274509,86,-3.90625,2.34375,27,38.039215,47.843136,16.078432,31.764706,16.470589,100,2.745098,39,4,414.299988,271.5,13.886,7843,255,1
535,764.75,6,16.470589,26.274509,86,-3.90625,2.34375,27,38.039215,51.764706,23.529411,39.215687,19.607843,100,2.745098,39,4,414.299988,271.5,13.886,7843,255,1
535,1307.75,6,21.568628,47.058823,86,-1.5625,-1.5625,49,38.039215,51.764706,23.529411,39.215687,19.607843,100,2.745098,39,18,414.299988,271.5,13.886,7843,255,1
537,1307.75,6,21.568628,47.058823,86,-1.5625,-1.5625,49,37.254902,51.764706,23.529411,39.215687,19.607843,100,2.745098,39,18,414.299988,271.5,13.886,7843,255,1
537,1307.75,6,21.568628,47.058823,86,-1.5625,-1.5625,49,37.254902,49.019608,16.078432,31.764706,16.862745,100,0,39,18,414.799988,271.799988,13.945,7844,255,1
537,1307.75,6,21.568628,47.058823,86,-1.5625,-1.5625,49,37.254902,49.019608,16.078432,31.764706,16.862745,100,0,39,18,414.799988,271.799988,13.945,7844,255,1
539,958.5,14,21.960785,32.156864,86,0.78125,-0.78125,45,37.254902,49.019608,16.078432,31.764706,16.862745,100,0,39,-7,414.799988,271.799988,13.945,7844,255,1
539,958.5,14,21.960785,32.156864,86,0.78125,-0.78125,45,32.941177,49.019608,16.078432,31.764706,16.862745,100,0,39,-7,416.100006,271.799988,13.945,7844,255,1
539,958.5,14,21.960785,32.156864,86,0.78125,-0.78125,45,32.941177,56.862743,27.450981,43.529411,22.745098,100,4.705883,39,-7,416.100006,272.600006,13.925,7844,255,1
539,958.5,14,21.960785,55.686275,86,-2.34375,-4.6875,54,32.941177,56.862743,27.450981,43.529411,22.745098,100,4.705883,39,-7,416.100006,272.600006,13.925,7844,255,1
541,1441.25,17,22.352942,55.686275,86,-2.34375,-4.6875,54,32.941177,56.862743,27.450981,43.529411,22.745098,100,4.705883,38,17,416.100006,272.600006,13.925,7844,255,1
541,1441.25,17,22.352942,55.686275,86,-2.34375,-4.6875,54,32.941177,56.862743,27.450981,43.529411,22.745098,100,0,38,17,419.5,274.799988,13.964,7844,255,1
541,1441.25,17,22.352942,55.686275,86,-2.34375,-4.6875,54,32.941177,49.019608,16.078432,31.764706,16.862745,100,0,38,17,419.5,274.799988,13.964,7844,255,1
